INVOICE;VIN_NUMBER;BL_NUMBER;MODEL_CODE;POL;POD;VESSEL;INCOTERM
67027810;9BWDB05W28T049743;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T050035;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T050147;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T050200;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T050665;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T050827;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T050844;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T051234;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T051458;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T051914;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T052660;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W28T056238;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W38T047063;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W38T048794;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W38T049802;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W38T049864;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W38T049914;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W38T050142;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W38T050660;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W38T051145;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W38T051209;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W48T048030;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W48T049307;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W48T049310;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W48T049436;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W48T049792;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W48T050022;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W48T050778;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W48T051140;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W48T051204;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T047257;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T048893;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T049431;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T049557;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T049669;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T050045;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T050059;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T050451;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T050773;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T050823;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W58T050837;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W68T048868;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W68T049700;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W68T049728;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W68T050152;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W68T050393;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W68T050605;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W68T051219;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W68T051950;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W68T052936;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W68T053391;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W78T048152;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W78T048829;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W78T049723;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W78T050788;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W78T051150;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W78T051214;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W88T047737;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W88T049035;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W88T049486;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W88T049634;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W88T050198;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W88T052274;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T047391;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T048668;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T049111;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T049318;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T049674;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T049738;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T050176;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T050808;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T051229;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T051540;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T052784;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027810;9BWDB05W98T055765;;5W52D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDD45W38T055634;;5W56J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDD45W48T054623;;5W56J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDD45W58T056364;;5W56J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDD45W68T054560;;5W56J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDD45W68T055952;;5W56J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDD45W78T054633;;5W56J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T041249;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T045706;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T050257;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T052512;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T052977;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T053272;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T053546;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T053725;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T054020;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T054941;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T055314;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45WX8T055894;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W08T044919;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W08T047822;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W08T048386;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W08T049506;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W08T052521;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W08T052843;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W08T052938;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W18T045061;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W18T046713;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W18T051457;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W18T052480;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W18T053872;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W18T054889;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T041259;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T041309;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T047627;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T047952;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T048437;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T048633;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T049748;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T051483;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T052147;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T052598;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T053461;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T055307;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W28T055906;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W38T040251;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W38T043019;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W38T050293;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W38T051797;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W38T052691;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W38T053839;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W38T055932;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W38T056370;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W48T041974;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W48T047757;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W48T048049;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W48T048391;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W48T049220;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W48T049718;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W48T052070;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W48T052800;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W48T055065;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T047993;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T048447;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T051901;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T052076;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T052238;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T052417;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T052451;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T053177;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T053194;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T053745;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W58T055060;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T036646;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T038686;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T045508;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T048442;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T048473;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T049025;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T049879;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T052894;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T053088;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T053110;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T053477;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T053799;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T054399;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W68T056007;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T044934;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T045243;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T047333;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T048496;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T048658;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T049812;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T052015;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T052046;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T052726;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T053441;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T053519;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T053889;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T054122;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W78T054394;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W88T045235;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W88T047552;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W88T048331;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W88T048426;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W88T052623;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W88T052864;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W88T054727;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W88T055070;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W88T055666;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W88T056526;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W98T039721;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W98T048421;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W98T050122;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W98T050511;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W98T050542;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W98T050783;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W98T053277;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W98T054638;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDB45W98T055837;;5W56D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDD45WX8T055629;;5W56J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDD45WX8T055856;;5W56J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDD45W08T055624;;5W56J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027811;9BWDD45W08T056563;;5W56J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45WX8T049136;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45W08T046441;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45W08T048464;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45W18T047307;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45W38T052217;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45W48T049388;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45W58T048556;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45W88T047708;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45W98T048687;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45W98T048785;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCB45W98T050164;;5W12D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCD45W68T040587;;5W12J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCD45W78T041103;;5W12J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCD45W88T040591;;5W12J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027812;9BWCD45W98T041426;;5W12J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05WX8T057357;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05WX8T057777;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W08T057531;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W08T057688;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W08T057951;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W08T057965;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W28T056977;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W28T057594;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W38T056972;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W38T057412;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W38T058186;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W48T057225;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W48T057516;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W58T057413;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W58T057444;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W58T057797;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W68T057551;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W68T057856;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W78T057719;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W78T057753;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W88T057647;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W88T057678;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB05W98T057608;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB45W38T047647;;5W11D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB45W38T047941;;5W11D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCB45W88T048373;;5W11D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCD45W28T048380;;5W11J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCD45W48T045786;;5W11J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCD45W48T048025;;5W11J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCD45W88T052546;;5W11J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCD45W98T048036;;5W11J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027815;9BWCD45W98T050093;;5W11J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027845;9BWDD45W28T054748;;5W57J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027845;9BWDD45W78T054762;;5W57J4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027889;9BWCB05WX8T058749;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027889;9BWCB05W18T059417;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027889;9BWCB05W38T059273;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027889;9BWCB05W68T056447;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027889;9BWCB05W88T059088;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027865;9BWCA01JX84007260;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027865;9BWCA01JX84007369;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027865;9BWCA01J084007252;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027865;9BWCA01J784005904;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027865;9BWCA01J884005913;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027865;9BWCA41JX84005838;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027865;9BWCA41J284005848;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027865;9BWCA41J384007060;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027865;9BWCA41J684006260;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027865;9BWCA41J784005845;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
